,Unnamed: 0,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp,Provider
441,441,us-east-1f,m7gd.large,3,0.0451,0.0183666666666666,2024-01-12 20:32:49+00:00,AWS
440,440,us-east-1d,r5b.large,3,0.0803,0.0301,2024-01-12 20:32:49+00:00,AWS
439,439,us-east-1a,r6i.4xlarge,8,0.5084,0.067925,2024-01-12 20:32:49+00:00,AWS
437,437,us-east-1c,inf2.48xlarge,15,5.2605,0.3553666666666667,2024-01-12 20:32:50+00:00,AWS
436,436,us-east-1b,c7i.24xlarge,15,1.6947,0.1176466666666666,2024-01-12 20:32:52+00:00,AWS
435,435,us-east-1c,c7i.12xlarge,8,0.9168,0.118975,2024-01-12 20:32:52+00:00,AWS
434,434,us-east-1f,r6idn.4xlarge,8,0.7696,0.100575,2024-01-12 20:32:52+00:00,AWS
433,433,us-east-1c,r6idn.4xlarge,8,0.9097,0.1180875,2024-01-12 20:32:52+00:00,AWS
432,432,us-east-1a,m6gd.16xlarge,15,1.3132,0.0922133333333333,2024-01-12 20:32:53+00:00,AWS
431,431,us-east-1f,c7gd.4xlarge,8,0.3341,0.0461375,2024-01-12 20:32:53+00:00,AWS
430,430,us-east-1d,m7g.xlarge,4,0.0708,0.02145,2024-01-12 20:32:53+00:00,AWS
429,429,us-east-1f,m5zn.6xlarge,8,0.943,0.12225,2024-01-12 20:32:54+00:00,AWS
424,424,us-east-1e,m4.16xlarge,8,1.4671,0.1877625,2024-01-12 20:32:55+00:00,AWS
422,422,us-east-1b,r7i.16xlarge,15,2.3457,0.1610466666666666,2024-01-12 20:32:55+00:00,AWS
423,423,us-east-1b,t3a.xlarge,4,0.0714,0.0216,2024-01-12 20:32:55+00:00,AWS
425,425,us-east-1a,m4.16xlarge,8,1.3549,0.1737375,2024-01-12 20:32:55+00:00,AWS
427,427,us-east-1b,m6g.16xlarge,15,1.0017,0.0714466666666666,2024-01-12 20:32:55+00:00,AWS
426,426,us-east-1f,m6g.16xlarge,15,1.0693,0.0759533333333333,2024-01-12 20:32:55+00:00,AWS
428,428,us-east-1d,m6g.16xlarge,15,1.365,0.0956666666666666,2024-01-12 20:32:55+00:00,AWS
421,421,us-east-1b,m6idn.8xlarge,8,1.2473,0.1602875,2024-01-12 20:32:56+00:00,AWS
420,420,us-east-1c,r3.4xlarge,8,0.6463,0.0851625,2024-01-12 20:32:56+00:00,AWS
419,419,us-east-1d,m7g.metal,15,1.3373,0.09382,2024-01-12 20:32:57+00:00,AWS
418,418,us-east-1a,m7g.metal,15,1.2908,0.09072,2024-01-12 20:32:57+00:00,AWS
417,417,us-east-1a,r7i.large,3,0.0631,0.0243666666666666,2024-01-12 20:32:57+00:00,AWS
416,416,us-east-1c,z1d.metal,15,1.7063,0.11842,2024-01-12 20:32:58+00:00,AWS
415,415,us-east-1f,r6gd.metal,15,1.5235,0.1062333333333333,2024-01-12 20:32:58+00:00,AWS
414,414,us-east-1b,m6gd.12xlarge,8,0.8741,0.1136375,2024-01-12 20:32:59+00:00,AWS
413,413,us-east-1c,m6gd.12xlarge,8,0.9612,0.124525,2024-01-12 20:32:59+00:00,AWS
412,412,us-east-1f,r5ad.8xlarge,8,1.3699,0.1756124999999999,2024-01-12 20:33:00+00:00,AWS
411,411,us-east-1c,trn1n.32xlarge,80,8.6954,0.1136299999999999,2024-01-12 20:33:00+00:00,AWS
410,410,us-east-1c,m5a.24xlarge,15,1.8528,0.1281866666666666,2024-01-12 20:33:00+00:00,AWS
404,404,us-east-1b,x2iedn.32xlarge,15,10.0082,0.67188,2024-01-12 20:33:01+00:00,AWS
402,402,us-east-1b,i3en.3xlarge,4,0.5298,0.1362,2024-01-12 20:33:01+00:00,AWS
403,403,us-east-1f,m5zn.metal,15,1.8809,0.13006,2024-01-12 20:33:01+00:00,AWS
406,406,us-east-1a,m7i.24xlarge,15,1.9382,0.13388,2024-01-12 20:33:01+00:00,AWS
407,407,us-east-1c,m7gd.12xlarge,8,1.1662,0.1501499999999999,2024-01-12 20:33:01+00:00,AWS
408,408,us-east-1b,c7g.metal,15,1.0557,0.0750466666666666,2024-01-12 20:33:01+00:00,AWS
409,409,us-east-1a,m6idn.4xlarge,8,0.6476,0.085325,2024-01-12 20:33:01+00:00,AWS
405,405,us-east-1a,x2iedn.32xlarge,15,9.799,0.6579333333333334,2024-01-12 20:33:01+00:00,AWS
401,401,us-east-1a,c7a.32xlarge,15,2.7076,0.1851733333333333,2024-01-12 20:33:02+00:00,AWS
400,400,us-east-1a,c6gd.xlarge,4,0.0676,0.0206499999999999,2024-01-12 20:33:03+00:00,AWS
399,399,us-east-1a,x2iezn.4xlarge,8,1.6949,0.2162375,2024-01-12 20:33:04+00:00,AWS
398,398,us-east-1f,i4i.12xlarge,8,1.9577,0.2490875,2024-01-12 20:33:04+00:00,AWS
397,397,us-east-1d,r7i.8xlarge,8,0.4369,0.0589875,2024-01-12 20:33:05+00:00,AWS
396,396,us-east-1f,m6in.2xlarge,4,0.2641,0.069775,2024-01-12 20:33:06+00:00,AWS
395,395,us-east-1b,x1e.2xlarge,4,0.6692,0.17105,2024-01-12 20:33:07+00:00,AWS
394,394,us-east-1d,r6idn.large,3,0.0713,0.0271,2024-01-12 20:33:07+00:00,AWS
393,393,us-east-1c,p3.8xlarge,8,4.7395,0.5968125,2024-01-12 20:33:07+00:00,AWS
392,392,us-east-1d,r5n.24xlarge,15,4.1998,0.2846533333333333,2024-01-12 20:33:07+00:00,AWS
391,391,us-east-1b,c7i.4xlarge,8,0.4398,0.05935,2024-01-12 20:33:10+00:00,AWS
390,390,us-east-1f,c7i.4xlarge,8,0.3578,0.0491,2024-01-12 20:33:10+00:00,AWS
388,388,us-east-1b,i4i.24xlarge,15,4.3616,0.29544,2024-01-12 20:33:13+00:00,AWS
389,389,us-east-1a,t1.micro,2,0.0085,0.00675,2024-01-12 20:33:13+00:00,AWS
387,387,us-east-1d,p3.2xlarge,4,1.431,0.3615,2024-01-12 20:33:18+00:00,AWS
386,386,us-east-1a,c6gd.medium,2,0.021,0.013,2024-01-12 20:33:24+00:00,AWS
385,385,us-east-1b,m6i.2xlarge,4,0.1508,0.04145,2024-01-12 20:47:01+00:00,AWS
384,384,us-east-1b,c6a.4xlarge,8,0.3266,0.0452,2024-01-12 20:47:01+00:00,AWS
383,383,us-east-1f,r5a.2xlarge,4,0.2575,0.068125,2024-01-12 20:47:03+00:00,AWS
382,382,us-east-1b,c7g.medium,2,0.0182,0.0116,2024-01-12 20:47:04+00:00,AWS
381,381,us-east-1b,x2idn.32xlarge,15,4.9657,0.3357133333333333,2024-01-12 20:47:04+00:00,AWS
380,380,us-east-1d,r5.large,3,0.0547,0.0215666666666666,2024-01-12 20:47:04+00:00,AWS
379,379,us-east-1d,t3.xlarge,4,0.0767,0.022925,2024-01-12 20:47:05+00:00,AWS
378,378,us-east-1a,m6g.xlarge,4,0.0651,0.020025,2024-01-12 20:47:06+00:00,AWS
377,377,us-east-1a,c4.4xlarge,8,0.3442,0.0474,2024-01-12 20:47:07+00:00,AWS
376,376,us-east-1a,t3a.medium,3,0.0179,0.0093,2024-01-12 20:47:07+00:00,AWS
375,375,us-east-1a,c6i.4xlarge,8,0.3096,0.043075,2024-01-12 20:47:09+00:00,AWS
374,374,us-east-1c,r5a.xlarge,4,0.1115,0.031625,2024-01-12 20:47:11+00:00,AWS
373,373,us-east-1a,d3en.4xlarge,4,0.9827,0.249425,2024-01-12 20:47:12+00:00,AWS
372,372,us-east-1a,i4g.16xlarge,15,2.0538,0.1415866666666666,2024-01-12 20:47:12+00:00,AWS
371,371,us-east-1b,m5ad.12xlarge,8,1.2315,0.1583125,2024-01-12 20:47:12+00:00,AWS
370,370,us-east-1c,m7i.xlarge,4,0.0922,0.0268,2024-01-12 20:47:13+00:00,AWS
369,369,us-east-1b,inf2.24xlarge,15,2.5861,0.1770733333333333,2024-01-12 20:47:14+00:00,AWS
367,367,us-east-1f,m5n.4xlarge,8,0.4998,0.06685,2024-01-12 20:47:15+00:00,AWS
368,368,us-east-1d,p4d.24xlarge,60,12.189,0.2080666666666666,2024-01-12 20:47:15+00:00,AWS
366,366,us-east-1d,t3.2xlarge,4,0.1349,0.0374749999999999,2024-01-12 20:47:16+00:00,AWS
364,364,us-east-1d,m6a.2xlarge,4,0.2066,0.0554,2024-01-12 20:47:17+00:00,AWS
363,363,us-east-1d,d3en.6xlarge,4,1.6524,0.41685,2024-01-12 20:47:17+00:00,AWS
362,362,us-east-1c,d3en.6xlarge,4,1.2358,0.3127,2024-01-12 20:47:17+00:00,AWS
365,365,us-east-1c,c6i.12xlarge,8,0.9319,0.1208625,2024-01-12 20:47:17+00:00,AWS
361,361,us-east-1b,a1.4xlarge,8,0.208,0.030375,2024-01-12 20:47:18+00:00,AWS
360,360,us-east-1a,r4.4xlarge,8,0.5538,0.0736,2024-01-12 20:47:19+00:00,AWS
359,359,us-east-1a,r6in.metal,14,4.2486,0.3081142857142857,2024-01-12 20:47:19+00:00,AWS
358,358,us-east-1c,r6a.2xlarge,4,0.2283,0.060825,2024-01-12 20:47:20+00:00,AWS
351,351,us-east-1e,r3.2xlarge,4,0.4802,0.1238,2024-01-12 20:47:21+00:00,AWS
357,357,us-east-1f,c6id.24xlarge,15,2.1892,0.1506133333333333,2024-01-12 20:47:21+00:00,AWS
356,356,us-east-1c,m7gd.medium,2,0.0235,0.01425,2024-01-12 20:47:21+00:00,AWS
355,355,us-east-1c,m6idn.xlarge,4,0.1592,0.04355,2024-01-12 20:47:21+00:00,AWS
354,354,us-east-1a,c7i.xlarge,4,0.0898,0.0262,2024-01-12 20:47:21+00:00,AWS
353,353,us-east-1c,r5ad.large,3,0.0656,0.0252,2024-01-12 20:47:21+00:00,AWS
352,352,us-east-1a,m7g.large,3,0.0374,0.0158,2024-01-12 20:47:21+00:00,AWS
350,350,us-east-1c,c7i.large,3,0.0412,0.0170666666666666,2024-01-12 20:47:22+00:00,AWS
348,348,us-east-1d,r6i.32xlarge,15,3.1697,0.21598,2024-01-12 20:47:23+00:00,AWS
349,349,us-east-1b,m6idn.24xlarge,15,3.2971,0.2244733333333333,2024-01-12 20:47:23+00:00,AWS
347,347,us-east-1d,r6gd.medium,2,0.028,0.0165,2024-01-12 20:47:23+00:00,AWS
346,346,us-east-1a,m6id.xlarge,4,0.109,0.031,2024-01-12 20:47:24+00:00,AWS
345,345,us-east-1f,c7gd.xlarge,4,0.0772,0.02305,2024-01-12 20:47:25+00:00,AWS
344,344,us-east-1b,im4gn.2xlarge,4,0.2868,0.07545,2024-01-12 20:47:26+00:00,AWS
343,343,us-east-1e,m3.medium,2,0.0285,0.01675,2024-01-12 20:47:26+00:00,AWS
342,342,us-east-1b,m5a.8xlarge,8,0.7132,0.093525,2024-01-12 20:47:27+00:00,AWS
341,341,us-east-1b,c5d.4xlarge,8,0.3882,0.0529,2024-01-12 20:47:27+00:00,AWS
340,340,us-east-1f,c5d.xlarge,4,0.0921,0.026775,2024-01-12 20:47:27+00:00,AWS
339,339,us-east-1e,g3.8xlarge,8,0.9905,0.1281875,2024-01-12 20:47:29+00:00,AWS
337,337,us-east-1b,r5dn.12xlarge,8,2.3068,0.292725,2024-01-12 20:47:30+00:00,AWS
336,336,us-east-1b,g4dn.metal,15,3.7348,0.2536533333333333,2024-01-12 20:47:30+00:00,AWS
335,335,us-east-1b,m5ad.24xlarge,15,2.0103,0.1386866666666666,2024-01-12 20:47:30+00:00,AWS
338,338,us-east-1a,r6i.large,3,0.054,0.0213333333333333,2024-01-12 20:47:30+00:00,AWS
334,334,us-east-1d,c6gd.large,3,0.0354,0.0151333333333333,2024-01-12 20:47:31+00:00,AWS
333,333,us-east-1a,c6g.8xlarge,8,0.4475,0.0603125,2024-01-12 20:47:32+00:00,AWS
332,332,us-east-1b,r7g.4xlarge,8,0.4403,0.0594125,2024-01-12 20:47:32+00:00,AWS
331,331,us-east-1b,r7gd.12xlarge,8,1.3127,0.1684625,2024-01-12 20:47:33+00:00,AWS
330,330,us-east-1b,i2.4xlarge,8,1.2557,0.1613375,2024-01-12 20:47:34+00:00,AWS
328,328,us-east-1c,r7i.48xlarge,15,7.552,0.5081333333333333,2024-01-12 20:47:36+00:00,AWS
329,329,us-east-1c,x1e.4xlarge,4,1.1693,0.296075,2024-01-12 20:47:36+00:00,AWS
326,326,us-east-1c,m3.2xlarge,4,0.2479,0.065725,2024-01-12 20:47:38+00:00,AWS
325,325,us-east-1c,x2iedn.8xlarge,8,3.0556,0.386325,2024-01-12 20:47:38+00:00,AWS
324,324,us-east-1c,r7i.2xlarge,4,0.2656,0.07015,2024-01-12 20:47:38+00:00,AWS
327,327,us-east-1a,c6gn.4xlarge,8,0.3016,0.042075,2024-01-12 20:47:38+00:00,AWS
323,323,us-east-1a,c5ad.16xlarge,15,1.1525,0.0815,2024-01-12 20:47:40+00:00,AWS
322,322,us-east-1b,r6id.8xlarge,8,1.2383,0.1591624999999999,2024-01-12 20:47:41+00:00,AWS
321,321,us-east-1a,c6gd.2xlarge,4,0.1319,0.0367249999999999,2024-01-12 20:47:43+00:00,AWS
320,320,us-east-1d,c6gn.xlarge,4,0.076,0.02275,2024-01-12 20:47:43+00:00,AWS
319,319,us-east-1f,m5d.2xlarge,4,0.2639,0.069725,2024-01-12 20:47:44+00:00,AWS
318,318,us-east-1f,c7gn.12xlarge,8,1.4157,0.1813374999999999,2024-01-12 20:47:44+00:00,AWS
317,317,us-east-1b,i4i.16xlarge,15,2.3892,0.1639466666666666,2024-01-12 20:47:44+00:00,AWS
316,316,us-east-1c,m7i.4xlarge,8,0.4248,0.057475,2024-01-12 20:47:45+00:00,AWS
315,315,us-east-1f,c6in.32xlarge,14,3.3801,0.2460785714285714,2024-01-12 20:47:45+00:00,AWS
314,314,us-east-1d,c5ad.large,3,0.0555,0.0218333333333333,2024-01-12 20:47:45+00:00,AWS
313,313,us-east-1f,r6in.8xlarge,8,1.955,0.24875,2024-01-12 20:47:46+00:00,AWS
311,311,us-east-1c,g3.16xlarge,15,2.0833,0.1435533333333333,2024-01-12 20:47:47+00:00,AWS
312,312,us-east-1a,i4g.xlarge,4,0.1267,0.035425,2024-01-12 20:47:47+00:00,AWS
308,308,us-east-1d,r7iz.4xlarge,8,0.5463,0.0726625,2024-01-12 20:47:48+00:00,AWS
310,310,us-east-1f,m6gd.12xlarge,8,0.9361,0.1213875,2024-01-12 20:47:48+00:00,AWS
309,309,us-east-1b,is4gen.medium,2,0.0499,0.02745,2024-01-12 20:47:48+00:00,AWS
303,303,us-east-1b,m6g.metal,15,1.2522,0.0881466666666666,2024-01-12 20:47:50+00:00,AWS
304,304,us-east-1a,inf2.8xlarge,8,0.9074,0.1178,2024-01-12 20:47:50+00:00,AWS
307,307,us-east-1b,m7a.32xlarge,15,3.0196,0.2059733333333333,2024-01-12 20:47:50+00:00,AWS
306,306,us-east-1c,m6idn.16xlarge,15,2.1238,0.1462533333333333,2024-01-12 20:47:50+00:00,AWS
305,305,us-east-1f,m5zn.xlarge,4,0.1587,0.043425,2024-01-12 20:47:50+00:00,AWS
301,301,us-east-1f,inf1.24xlarge,11,1.9831,0.1848272727272727,2024-01-12 20:47:51+00:00,AWS
300,300,us-east-1a,c6g.12xlarge,8,0.7656,0.100075,2024-01-12 20:47:51+00:00,AWS
302,302,us-east-1b,c6id.large,3,0.0453,0.0184333333333333,2024-01-12 20:47:51+00:00,AWS
299,299,us-east-1f,g4dn.12xlarge,8,1.7695,0.2255625,2024-01-12 20:47:52+00:00,AWS
298,298,us-east-1b,c5d.12xlarge,8,0.9733,0.1260375,2024-01-12 20:47:53+00:00,AWS
297,297,us-east-1f,c7i.12xlarge,8,0.9166,0.11895,2024-01-12 20:47:53+00:00,AWS
296,296,us-east-1c,m6in.metal,14,3.994,0.2899285714285714,2024-01-12 20:47:53+00:00,AWS
295,295,us-east-1a,r7a.4xlarge,8,0.7917,0.1033375,2024-01-12 20:47:53+00:00,AWS
294,294,us-east-1f,r7a.4xlarge,8,0.612,0.080875,2024-01-12 20:47:53+00:00,AWS
293,293,us-east-1b,c6id.2xlarge,4,0.1982,0.0533,2024-01-12 20:47:53+00:00,AWS
292,292,us-east-1c,m7a.8xlarge,8,0.8708,0.113225,2024-01-12 20:47:53+00:00,AWS
291,291,us-east-1c,z1d.6xlarge,8,1.0194,0.1318,2024-01-12 20:47:54+00:00,AWS
290,290,us-east-1b,c5d.metal,15,1.9038,0.1315866666666666,2024-01-12 20:47:54+00:00,AWS
289,289,us-east-1c,r6id.16xlarge,15,1.8474,0.1278266666666666,2024-01-12 20:47:54+00:00,AWS
288,288,us-east-1a,c6id.xlarge,4,0.1145,0.032375,2024-01-12 20:47:54+00:00,AWS
287,287,us-east-1b,c7gn.xlarge,4,0.1029,0.029475,2024-01-12 20:47:55+00:00,AWS
285,285,us-east-1d,m5a.xlarge,4,0.0922,0.0268,2024-01-12 20:47:56+00:00,AWS
284,284,us-east-1a,t4g.2xlarge,4,0.1512,0.04155,2024-01-12 20:47:56+00:00,AWS
286,286,us-east-1a,m6id.8xlarge,8,0.8568,0.111475,2024-01-12 20:47:56+00:00,AWS
283,283,us-east-1b,d3.xlarge,4,0.2242,0.0598,2024-01-12 20:47:57+00:00,AWS
282,282,us-east-1f,c6id.8xlarge,8,0.7592,0.099275,2024-01-12 20:47:57+00:00,AWS
281,281,us-east-1b,c7a.2xlarge,4,0.2174,0.0581,2024-01-12 20:47:59+00:00,AWS
280,280,us-east-1d,c6a.16xlarge,15,1.2239,0.08626,2024-01-12 20:47:59+00:00,AWS
279,279,us-east-1a,x2iezn.12xlarge,15,3.8204,0.25936,2024-01-12 20:48:00+00:00,AWS
278,278,us-east-1b,x2iezn.12xlarge,15,4.1045,0.2783,2024-01-12 20:48:00+00:00,AWS
277,277,us-east-1b,d3en.8xlarge,4,1.6947,0.427425,2024-01-12 20:48:01+00:00,AWS
276,276,us-east-1a,inf2.xlarge,4,0.3148,0.08245,2024-01-12 20:48:03+00:00,AWS
275,275,us-east-1b,inf2.xlarge,4,0.3825,0.099375,2024-01-12 20:48:03+00:00,AWS
274,274,us-east-1b,x2iezn.4xlarge,8,1.47,0.188125,2024-01-12 20:48:05+00:00,AWS
273,273,us-east-1b,r6g.metal,15,1.4444,0.10096,2024-01-12 20:48:06+00:00,AWS
272,272,us-east-1b,m7i.16xlarge,15,1.4159,0.09906,2024-01-12 20:48:07+00:00,AWS
271,271,us-east-1a,d3.4xlarge,4,0.8758,0.2227,2024-01-12 20:48:10+00:00,AWS
270,270,us-east-1c,r6idn.metal,14,5.1052,0.3693,2024-01-12 20:48:11+00:00,AWS
269,269,us-east-1a,r5a.24xlarge,15,2.1585,0.1485666666666666,2024-01-12 20:48:12+00:00,AWS
268,268,us-east-1d,r5b.8xlarge,8,1.8574,0.2365499999999999,2024-01-12 20:48:14+00:00,AWS
267,267,us-east-1c,r5b.8xlarge,8,1.8862,0.24015,2024-01-12 20:48:14+00:00,AWS
266,266,us-east-1b,x2iedn.24xlarge,15,8.2094,0.55196,2024-01-12 20:48:18+00:00,AWS
265,265,us-east-1d,m7i.metal-48xl,15,2.8033,0.1915533333333333,2024-01-12 20:48:21+00:00,AWS
264,264,us-east-1b,m7i.8xlarge,8,0.7587,0.0992125,2024-01-12 20:48:23+00:00,AWS
263,263,us-east-1c,m7i.8xlarge,8,0.7497,0.0980875,2024-01-12 20:48:23+00:00,AWS
262,262,us-east-1c,c6gd.8xlarge,8,0.4925,0.0659375,2024-01-12 20:48:32+00:00,AWS
261,261,us-east-1d,c5a.2xlarge,4,0.1742,0.0472999999999999,2024-01-12 21:01:57+00:00,AWS
260,260,us-east-1f,m5.12xlarge,8,0.9643,0.1249125,2024-01-12 21:01:58+00:00,AWS
259,259,us-east-1a,r6gd.large,3,0.049,0.0196666666666666,2024-01-12 21:02:01+00:00,AWS
258,258,us-east-1c,g4ad.8xlarge,4,0.7549,0.192475,2024-01-12 21:02:01+00:00,AWS
252,252,us-east-1f,m5.xlarge,4,0.078,0.02325,2024-01-12 21:02:02+00:00,AWS
257,257,us-east-1d,g5.xlarge,4,0.6286,0.1609,2024-01-12 21:02:02+00:00,AWS
256,256,us-east-1c,m5a.4xlarge,8,0.3491,0.0480125,2024-01-12 21:02:02+00:00,AWS
255,255,us-east-1c,i4i.2xlarge,4,0.3205,0.083875,2024-01-12 21:02:02+00:00,AWS
254,254,us-east-1f,m5dn.2xlarge,4,0.3162,0.0828,2024-01-12 21:02:02+00:00,AWS
253,253,us-east-1f,m5d.4xlarge,8,0.4719,0.0633625,2024-01-12 21:02:02+00:00,AWS
251,251,us-east-1b,c7a.32xlarge,15,2.5384,0.1738933333333333,2024-01-12 21:02:04+00:00,AWS
250,250,us-east-1f,r5ad.2xlarge,4,0.2924,0.07685,2024-01-12 21:02:04+00:00,AWS
249,249,us-east-1b,m5a.16xlarge,15,1.1212,0.0794133333333333,2024-01-12 21:02:05+00:00,AWS
248,248,us-east-1f,m5dn.xlarge,4,0.1282,0.0358,2024-01-12 21:02:05+00:00,AWS
247,247,us-east-1a,c5ad.4xlarge,8,0.3465,0.0476874999999999,2024-01-12 21:02:08+00:00,AWS
246,246,us-east-1a,c5a.24xlarge,15,1.6466,0.11444,2024-01-12 21:02:08+00:00,AWS
245,245,us-east-1b,c6a.2xlarge,4,0.1711,0.046525,2024-01-12 21:02:09+00:00,AWS
244,244,us-east-1d,m5d.large,3,0.054,0.0213333333333333,2024-01-12 21:02:09+00:00,AWS
243,243,us-east-1a,r7iz.xlarge,4,0.1763,0.047825,2024-01-12 21:02:10+00:00,AWS
242,242,us-east-1d,i4i.metal,15,4.7292,0.3199466666666666,2024-01-12 21:02:11+00:00,AWS
239,239,us-east-1a,inf2.24xlarge,15,2.5637,0.1755799999999999,2024-01-12 21:02:14+00:00,AWS
241,241,us-east-1a,r7iz.metal-16xl,15,3.066,0.2090666666666666,2024-01-12 21:02:14+00:00,AWS
240,240,us-east-1a,m5d.8xlarge,8,0.9186,0.1192,2024-01-12 21:02:14+00:00,AWS
238,238,us-east-1d,r6a.32xlarge,15,2.8115,0.1921,2024-01-12 21:02:15+00:00,AWS
237,237,us-east-1a,f1.2xlarge,4,0.601,0.154,2024-01-12 21:02:17+00:00,AWS
236,236,us-east-1b,h1.16xlarge,15,1.6054,0.1116933333333333,2024-01-12 21:02:17+00:00,AWS
235,235,us-east-1a,r6a.16xlarge,15,1.5283,0.1065533333333333,2024-01-12 21:02:18+00:00,AWS
234,234,us-east-1f,r6a.16xlarge,15,1.5465,0.1077666666666666,2024-01-12 21:02:18+00:00,AWS
233,233,us-east-1a,x2iedn.24xlarge,15,7.3765,0.4964333333333333,2024-01-12 21:02:19+00:00,AWS
232,232,us-east-1c,m6idn.metal,14,3.7811,0.2747214285714285,2024-01-12 21:02:19+00:00,AWS
231,231,us-east-1c,m1.xlarge,4,0.1489,0.040975,2024-01-12 21:02:20+00:00,AWS
230,230,us-east-1b,g4dn.xlarge,3,0.2217,0.0772333333333333,2024-01-12 21:02:21+00:00,AWS
229,229,us-east-1b,m6id.16xlarge,15,1.5167,0.10578,2024-01-12 21:02:22+00:00,AWS
228,228,us-east-1f,i3.16xlarge,15,1.9145,0.1323,2024-01-12 21:02:23+00:00,AWS
227,227,us-east-1a,r7i.metal-24xl,15,3.7859,0.2570599999999999,2024-01-12 21:02:23+00:00,AWS
226,226,us-east-1f,t2.2xlarge,3,0.1567,0.0555666666666666,2024-01-12 21:02:23+00:00,AWS
225,225,us-east-1b,m7a.12xlarge,8,1.2701,0.1631375,2024-01-12 21:02:25+00:00,AWS
224,224,us-east-1a,i3.large,3,0.0636,0.0245333333333333,2024-01-12 21:02:25+00:00,AWS
223,223,us-east-1a,t3.medium,3,0.0188,0.0096,2024-01-12 21:02:26+00:00,AWS
222,222,us-east-1c,r4.xlarge,4,0.1257,0.035175,2024-01-12 21:02:26+00:00,AWS
221,221,us-east-1c,i3.8xlarge,8,1.1532,0.148525,2024-01-12 21:02:26+00:00,AWS
220,220,us-east-1f,m5dn.4xlarge,8,0.6207,0.0819625,2024-01-12 21:02:26+00:00,AWS
219,219,us-east-1a,r6in.32xlarge,14,5.1142,0.3699428571428572,2024-01-12 21:02:26+00:00,AWS
218,218,us-east-1f,m5.4xlarge,8,0.3136,0.043575,2024-01-12 21:02:26+00:00,AWS
217,217,us-east-1e,c4.8xlarge,8,0.7747,0.1012125,2024-01-12 21:02:27+00:00,AWS
216,216,us-east-1c,r7iz.large,3,0.068,0.026,2024-01-12 21:02:28+00:00,AWS
215,215,us-east-1c,m7i.12xlarge,8,1.1257,0.1450874999999999,2024-01-12 21:02:28+00:00,AWS
211,211,us-east-1b,r7i.8xlarge,8,1.2031,0.1547625,2024-01-12 21:02:29+00:00,AWS
212,212,us-east-1c,i4i.xlarge,4,0.1717,0.0466749999999999,2024-01-12 21:02:29+00:00,AWS
214,214,us-east-1f,c6in.8xlarge,8,0.9455,0.1225625,2024-01-12 21:02:29+00:00,AWS
213,213,us-east-1b,m5.large,3,0.042,0.0173333333333333,2024-01-12 21:02:29+00:00,AWS
210,210,us-east-1c,m6in.24xlarge,15,3.0021,0.2048066666666666,2024-01-12 21:02:30+00:00,AWS
209,209,us-east-1c,r6idn.xlarge,4,0.1931,0.052025,2024-01-12 21:02:31+00:00,AWS
208,208,us-east-1b,t2.xlarge,3,0.081,0.0303333333333333,2024-01-12 21:02:32+00:00,AWS
207,207,us-east-1d,c6id.24xlarge,15,2.0672,0.14248,2024-01-12 21:02:32+00:00,AWS
206,206,us-east-1b,c7a.24xlarge,15,2.0215,0.1394333333333333,2024-01-12 21:02:32+00:00,AWS
205,205,us-east-1f,t3a.2xlarge,4,0.1431,0.039525,2024-01-12 21:02:33+00:00,AWS
204,204,us-east-1c,m5.8xlarge,8,0.6872,0.090275,2024-01-12 21:02:33+00:00,AWS
201,201,us-east-1b,d2.8xlarge,8,2.1641,0.2748875,2024-01-12 21:02:34+00:00,AWS
203,203,us-east-1d,t3.small,3,0.009,0.0063333333333333,2024-01-12 21:02:34+00:00,AWS
202,202,us-east-1b,r7gd.medium,2,0.0314,0.0181999999999999,2024-01-12 21:02:34+00:00,AWS
200,200,us-east-1b,r5dn.16xlarge,15,2.8473,0.1944866666666666,2024-01-12 21:02:35+00:00,AWS
199,199,us-east-1b,r6g.xlarge,4,0.0815,0.024125,2024-01-12 21:02:35+00:00,AWS
198,198,us-east-1e,i2.4xlarge,8,1.2175,0.1565625,2024-01-12 21:02:36+00:00,AWS
197,197,us-east-1d,c5n.4xlarge,8,0.4761,0.0638875,2024-01-12 21:02:36+00:00,AWS
196,196,us-east-1d,c5d.xlarge,4,0.1143,0.032325,2024-01-12 21:02:36+00:00,AWS
195,195,us-east-1d,r6i.8xlarge,8,0.9164,0.118925,2024-01-12 21:02:38+00:00,AWS
194,194,us-east-1c,r7a.16xlarge,15,2.3695,0.1626333333333333,2024-01-12 21:02:38+00:00,AWS
193,193,us-east-1f,r7iz.12xlarge,8,1.836,0.233875,2024-01-12 21:02:39+00:00,AWS
191,191,us-east-1c,x1e.xlarge,3,0.3254,0.1118,2024-01-12 21:02:41+00:00,AWS
186,186,us-east-1f,c7i.2xlarge,4,0.1676,0.0456499999999999,2024-01-12 21:02:41+00:00,AWS
187,187,us-east-1b,c7i.2xlarge,4,0.2014,0.0540999999999999,2024-01-12 21:02:41+00:00,AWS
192,192,us-east-1b,m7g.medium,2,0.0195,0.01225,2024-01-12 21:02:41+00:00,AWS
189,189,us-east-1c,m7g.large,3,0.0385,0.0161666666666666,2024-01-12 21:02:41+00:00,AWS
190,190,us-east-1f,i4g.2xlarge,4,0.2498,0.0662,2024-01-12 21:02:41+00:00,AWS
